headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.originInfo.place.0.placeTerm#text|metadata.mods.originInfo.place.0.placeTerm@type|metadata.mods.originInfo.place.0@supplied|metadata.mods.originInfo.place.1.placeTerm#text|metadata.mods.originInfo.place.1.placeTerm@type|metadata.mods.originInfo.place.1@supplied|metadata.mods.originInfo.place.2.placeTerm#text|metadata.mods.originInfo.place.2.placeTerm@type|metadata.mods.originInfo.place.2@supplied|metadata.mods.originInfo.place.3.placeTerm#text|metadata.mods.originInfo.place.3.placeTerm@type|metadata.mods.originInfo.place.3@supplied|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfo.place@supplied|metadata.mods.originInfodateIssued|metadata.mods.originInfopublisher|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.name@authority|metadata.mods.subject.0.name@valueURI|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3.namenamePart|metadata.mods.subject.cartographicscoordinates|metadata.mods.subject.name@authority|metadata.mods.subject.name@valueURI|metadata.mods.subject.namenamePart|metadata.mods.subjectgeographic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsnote|metadata.modstypeOfResource
2018-05-03T23:04:57Z|oai:utklib:tenncities_255|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000355_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A255|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1865|1865|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4011|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--History--Pictorial Works|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |View of Knoxville, Tennessee (2 of 4)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Reproduction of the second panel of T.M. Schleier's 1865 panorama of Knoxville. The numbers refer to captions added by John S. Van Gilder in 1936. A complete description of the full panorama is housed in UTK-MS-1803.|    |still image
2018-05-03T23:04:57Z|oai:utklib:tenncities_256|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000356_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A256|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1880 - 1910|1880|edtf|yes|start|    |1910|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4012|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |View of Sanford and Mead Homes|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View of the Edward T. Sanford (Maplehurst) and William S. Mead homes. The Mead home was later inhabited by Hollywood director and University of Tennessee alumnus Clarence Brown's parents, Larkin Harry and Catherine Ann (Gaw) Brown. The area is now known as Maplehurst Park.|    |still image
2018-05-03T23:04:57Z|oai:utklib:tenncities_257|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000357_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A257|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1880 - 1898|1880|edtf|yes|start|    |1898|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4013|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh87002049|    |Railroads--Tennessee|    |    |    |    |    |    |    |    |    |    |    |    |    |Knoxville & Augusta Railroad Bridge|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"View of the Knoxville & Augusta (later Southern) Railroad bridge. This picture was taken from near the foot of the University of Tennessee's ""Hill"" and shows the sparse development of south Knoxville during the late 19th and early 20th century."|    |still image
2018-05-03T23:04:57Z|oai:utklib:tenncities_258|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000358_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A258|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1898 - 1929|1898|edtf|yes|start|    |1929|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4014|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Tennessee River--Pictorial Works|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Tennessee River|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View of the Tennessee River (looking east towards Knoxville) showing the courthouse and the Gay Street Bridge. The steamboat visible in the midground is carrying a group of teachers.|    |still image
2018-05-03T23:04:58Z|oai:utklib:tenncities_259|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000359_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A259|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1890|1890|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |253 West Bute Street, Norfolk, VA 23510|text|yes|1978|Donning Company|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4015|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Fortifications--Tennessee--Knoxville|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Veterans' Reunion at Fort Sanders|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Reunion of Union and Confederate veterans of the Battle of Fort Sanders. The paths that evolved into Clinch Avenue, White Avenue, and Seventeenth Street are visible in the foreground and midground. The fort itself is on the horizon.|    |still image
2018-05-03T23:04:58Z|oai:utklib:tenncities_260|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000360_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A260|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1898 - 1929|1898|edtf|yes|start|    |1929|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4016|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Tennessee River--Pictorial Works|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Tennessee River|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View across the Tennessee River (looking toward central Knoxville). Visible are the courthouse and the Gay Street Bridge.|    |still image
2018-05-03T23:04:58Z|oai:utklib:tenncities_261|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000361_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A261|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n80066971|Beck & Pauli|1886|1886|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |253 West Bute Street, Norfolk, VA 23510|text|yes|1978|Donning Company|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4017|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh2008115713|Knoxville (Tenn.)--Maps|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |naf|http://id.loc.gov/authorities/names/n80032816|Norris, Wellge & Co.|    |    |    |    |    |    |    |    |    |Map of Knoxville, Tennessee|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|This map, which features illustrations of many prominent Knoxville structures, was printed in 1886 in Milwaukee, Wisconsin. It shows much of downtown Knoxville, including East Tennessee University, the Gay Street Bridge, the Knoxville & Augusta Railroad Bridge, and numerous churches, parks, and theaters. A larger version of this image is available at the University of Tennessee Special Collections Library.|    |still image
2018-05-03T23:04:58Z|oai:utklib:tenncities_262|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000362_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A262|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1962|1962|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Knoxville, Tennessee|text|yes|1962|Knox County Library|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4018|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Tennessee River--Pictorial Works|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Pictorial Works|    |    |    |    |    |    |    |    |    |    |    |    |    |Knoxville, Tennessee|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View of Knoxville, Tennessee from across the Tennessee River. This photograph was taken on the site of Fort Dickerson's Civil War trenches.|    |still image
2018-05-03T23:04:58Z|oai:utklib:tenncities_263|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000363_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A263|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1869 - 1901|1869|edtf|yes|start|    |1901|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4019|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Tennessee River--Pictorial Works|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |    |    |    |Island Home Farm|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Perez Dickinson was born in Amherst, Massachusetts in 1813. He moved to Knoxville in about 1830, where he quickly became an extremely popular and successful merchant. He purchased Williams Island (located in the Tennessee River) in 1869. Here, he constructed a manor house and established Island Home Farm. He raised crops of fruits and vegetables until his death in 1901.|    |still image
2018-05-03T23:04:58Z|oai:utklib:tenncities_264|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000364_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A264|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1965|1965|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4020|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |naf|http://id.loc.gov/authorities/names/n80003889|University of Tennessee, Knoxville|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |View of the University of Tennessee Campus|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View of the University of Tennessee campus taken from across the Tennessee River. Visible are Reese Hall, Humes Hall, and the Steam Plant. The Aquatic Center is under construction.|    |still image
2018-05-03T23:04:58Z|oai:utklib:tenncities_265|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000365_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A265|zxx|iso639-2b|code|Box 2, Folder 4|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1979 - 1985|1979|edtf|yes|start|    |1985|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4021|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Aerial Views|    |    |    |    |    |    |    |    |    |    |    |    |    |Downtown Knoxville|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|View of central Knoxville showing the Tennessee River, the Plaza Tower, the Hyatt hotel, and the Knoxville Coliseum. The Riverview Tower was not yet present at the time the photograph was taken.|    |still image
